horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,late_phase,time,elapsed_time,progress
2,ミュージアムマイル,1,先行,97.61,4,0.0,5.4,73.195,82.272,0.0,6.646,6.646,0.0468
17,レガレイラ,8,先行,95.81,5,7.0,7.2,68.507,79.338,0.0,6.646,6.646,0.0468
9,コスモキュランダ,5,先行,94.01,6,4.22,9.0,64.219,71.241,0.0,6.646,6.646,0.0468
4,ミクニインスパイア,2,先行,92.21,7,1.0,10.8,62.769,75.093,0.0,6.646,6.646,0.0468
7,ファミリータイム,4,先行,90.41,8,3.22,12.6,60.592,73.6,0.0,6.646,6.646,0.0468
3,シュガークン,2,先行,88.61,9,1.22,14.4,52.467,61.843,0.0,6.646,6.646,0.0468
18,ミステリーウェイ,8,先行,86.81,10,7.0,16.2,43.76,58.039,0.0,6.646,6.646,0.0468
1,ダノンデサイル,1,差し,85.01,11,0.22,18.0,79.175,85.766,0.0,6.646,6.646,0.0468
15,マイユニバース,7,差し,85.01,12,6.22,18.0,70.558,80.631,0.0,6.646,6.646,0.0468
10,ジューンテイク,5,差し,85.01,13,4.0,18.0,67.114,73.771,0.0,6.646,6.646,0.0468
13,シェイクユアハート,7,差し,85.01,14,6.22,18.0,67.357,78.592,0.0,6.646,6.646,0.0468
14,スティンガーグラス,7,差し,85.01,15,6.0,18.0,61.121,77.264,0.0,6.646,6.646,0.0468
11,シンエンペラー,6,差し,85.01,16,5.22,18.0,54.86,73.209,0.0,6.646,6.646,0.0468
8,タガノデュード,4,追込,85.01,17,3.0,18.0,71.2,81.806,0.0,6.646,6.646,0.0468
6,ビザンチンドリーム,3,追込,85.01,18,2.0,18.0,58.422,76.695,0.0,6.646,6.646,0.0468
16,メイショウタバル,8,逃げ,110.368,1,7.0,0.0,74.557,75.358,0.0,7.121,7.121,0.0502
12,マイネルエンペラー,6,逃げ,108.568,2,5.0,1.8,52.086,66.306,0.0,7.121,7.121,0.0502
5,クロワデュノール,3,先行,106.768,3,2.22,3.6,84.154,89.408,0.0,7.121,7.121,0.0502
2,ミュージアムマイル,1,先行,104.968,4,0.0,5.4,73.195,82.272,0.0,7.121,7.121,0.0502
17,レガレイラ,8,先行,103.168,5,7.0,7.2,68.507,79.338,0.0,7.121,7.121,0.0502
9,コスモキュランダ,5,先行,101.368,6,4.22,9.0,64.219,71.241,0.0,7.121,7.121,0.0502
4,ミクニインスパイア,2,先行,99.568,7,1.0,10.8,62.769,75.093,0.0,7.121,7.121,0.0502
7,ファミリータイム,4,先行,97.768,8,3.22,12.6,60.592,73.6,0.0,7.121,7.121,0.0502
3,シュガークン,2,先行,95.968,9,1.22,14.4,52.467,61.843,0.0,7.121,7.121,0.0502
18,ミステリーウェイ,8,先行,94.168,10,7.0,16.2,43.76,58.039,0.0,7.121,7.121,0.0502
1,ダノンデサイル,1,差し,92.368,11,0.22,18.0,79.175,85.766,0.0,7.121,7.121,0.0502
15,マイユニバース,7,差し,92.368,12,6.22,18.0,70.558,80.631,0.0,7.121,7.121,0.0502
10,ジューンテイク,5,差し,92.368,13,4.0,18.0,67.114,73.771,0.0,7.121,7.121,0.0502
13,シェイクユアハート,7,差し,92.368,14,6.22,18.0,67.357,78.592,0.0,7.121,7.121,0.0502
14,スティンガーグラス,7,差し,92.368,15,6.0,18.0,61.121,77.264,0.0,7.121,7.121,0.0502
11,シンエンペラー,6,差し,92.368,16,5.22,18.0,54.86,73.209,0.0,7.121,7.121,0.0502
8,タガノデュード,4,追込,92.368,17,3.0,18.0,71.2,81.806,0.0,7.121,7.121,0.0502
6,ビザンチンドリーム,3,追込,92.368,18,2.0,18.0,58.422,76.695,0.0,7.121,7.121,0.0502
16,メイショウタバル,8,逃げ,117.726,1,7.0,0.0,74.557,75.358,0.0,7.595,7.595,0.0535
12,マイネルエンペラー,6,逃げ,115.926,2,5.0,1.8,52.086,66.306,0.0,7.595,7.595,0.0535
5,クロワデュノール,3,先行,114.126,3,2.22,3.6,84.154,89.408,0.0,7.595,7.595,0.0535
2,ミュージアムマイル,1,先行,112.326,4,0.0,5.4,73.195,82.272,0.0,7.595,7.595,0.0535
17,レガレイラ,8,先行,110.526,5,7.0,7.2,68.507,79.338,0.0,7.595,7.595,0.0535
9,コスモキュランダ,5,先行,108.726,6,4.22,9.0,64.219,71.241,0.0,7.595,7.595,0.0535
4,ミクニインスパイア,2,先行,106.926,7,1.0,10.8,62.769,75.093,0.0,7.595,7.595,0.0535
7,ファミリータイム,4,先行,105.126,8,3.22,12.6,60.592,73.6,0.0,7.595,7.595,0.0535
3,シュガークン,2,先行,103.326,9,1.22,14.4,52.467,61.843,0.0,7.595,7.595,0.0535
18,ミステリーウェイ,8,先行,101.526,10,7.0,16.2,43.76,58.039,0.0,7.595,7.595,0.0535
1,ダノンデサイル,1,差し,99.726,11,0.22,18.0,79.175,85.766,0.0,7.595,7.595,0.0535
15,マイユニバース,7,差し,99.726,12,6.22,18.0,70.558,80.631,0.0,7.595,7.595,0.0535
10,ジューンテイク,5,差し,99.726,13,4.0,18.0,67.114,73.771,0.0,7.595,7.595,0.0535
13,シェイクユアハート,7,差し,99.726,14,6.22,18.0,67.357,78.592,0.0,7.595,7.595,0.0535
14,スティンガーグラス,7,差し,99.726,15,6.0,18.0,61.121,77.264,0.0,7.595,7.595,0.0535
11,シンエンペラー,6,差し,99.726,16,5.22,18.0,54.86,73.209,0.0,7.595,7.595,0.0535
8,タガノデュード,4,追込,99.726,17,3.0,18.0,71.2,81.806,0.0,7.595,7.595,0.0535
6,ビザンチンドリーム,3,追込,99.726,18,2.0,18.0,58.422,76.695,0.0,7.595,7.595,0.0535
16,メイショウタバル,8,逃げ,125.084,1,7.0,0.0,74.557,75.358,0.0,8.07,8.07,0.0569
12,マイネルエンペラー,6,逃げ,123.284,2,5.0,1.8,52.086,66.306,0.0,8.07,8.07,0.0569
5,クロワデュノール,3,先行,121.484,3,2.22,3.6,84.154,89.408,0.0,8.07,8.07,0.0569
2,ミュージアムマイル,1,先行,119.684,4,0.0,5.4,73.195,82.272,0.0,8.07,8.07,0.0569
17,レガレイラ,8,先行,117.884,5,7.0,7.2,68.507,79.338,0.0,8.07,8.07,0.0569
9,コスモキュランダ,5,先行,116.084,6,4.22,9.0,64.219,71.241,0.0,8.07,8.07,0.0569
4,ミクニインスパイア,2,先行,114.284,7,1.0,10.8,62.769,75.093,0.0,8.07,8.07,0.0569
7,ファミリータイム,4,先行,112.484,8,3.22,12.6,60.592,73.6,0.0,8.07,8.07,0.0569
3,シュガークン,2,先行,110.684,9,1.22,14.4,52.467,61.843,0.0,8.07,8.07,0.0569
18,ミステリーウェイ,8,先行,108.884,10,7.0,16.2,43.76,58.039,0.0,8.07,8.07,0.0569
1,ダノンデサイル,1,差し,107.084,11,0.22,18.0,79.175,85.766,0.0,8.07,8.07,0.0569
15,マイユニバース,7,差し,107.084,12,6.22,18.0,70.558,80.631,0.0,8.07,8.07,0.0569
10,ジューンテイク,5,差し,107.084,13,4.0,18.0,67.114,73.771,0.0,8.07,8.07,0.0569
13,シェイクユアハート,7,差し,107.084,14,6.22,18.0,67.357,78.592,0.0,8.07,8.07,0.0569
14,スティンガーグラス,7,差し,107.084,15,6.0,18.0,61.121,77.264,0.0,8.07,8.07,0.0569
11,シンエンペラー,6,差し,107.084,16,5.22,18.0,54.86,73.209,0.0,8.07,8.07,0.0569
8,タガノデュード,4,追込,107.084,17,3.0,18.0,71.2,81.806,0.0,8.07,8.07,0.0569
6,ビザンチンドリーム,3,追込,107.084,18,2.0,18.0,58.422,76.695,0.0,8.07,8.07,0.0569
16,メイショウタバル,8,逃げ,132.441,1,7.0,0.0,74.557,75.358,0.0,8.545,8.545,0.0602
12,マイネルエンペラー,6,逃げ,130.641,2,5.0,1.8,52.086,66.306,0.0,8.545,8.545,0.0602
5,クロワデュノール,3,先行,128.841,3,2.22,3.6,84.154,89.408,0.0,8.545,8.545,0.0602
2,ミュージアムマイル,1,先行,127.041,4,0.0,5.4,73.195,82.272,0.0,8.545,8.545,0.0602
17,レガレイラ,8,先行,125.241,5,7.0,7.2,68.507,79.338,0.0,8.545,8.545,0.0602
9,コスモキュランダ,5,先行,123.441,6,4.22,9.0,64.219,71.241,0.0,8.545,8.545,0.0602
4,ミクニインスパイア,2,先行,121.641,7,1.0,10.8,62.769,75.093,0.0,8.545,8.545,0.0602
7,ファミリータイム,4,先行,119.841,8,3.22,12.6,60.592,73.6,0.0,8.545,8.545,0.0602
3,シュガークン,2,先行,118.041,9,1.22,14.4,52.467,61.843,0.0,8.545,8.545,0.0602
18,ミステリーウェイ,8,先行,116.241,10,7.0,16.2,43.76,58.039,0.0,8.545,8.545,0.0602
1,ダノンデサイル,1,差し,114.441,11,0.22,18.0,79.175,85.766,0.0,8.545,8.545,0.0602
15,マイユニバース,7,差し,114.441,12,6.22,18.0,70.558,80.631,0.0,8.545,8.545,0.0602
10,ジューンテイク,5,差し,114.441,13,4.0,18.0,67.114,73.771,0.0,8.545,8.545,0.0602
13,シェイクユアハート,7,差し,114.441,14,6.22,18.0,67.357,78.592,0.0,8.545,8.545,0.0602
14,スティンガーグラス,7,差し,114.441,15,6.0,18.0,61.121,77.264,0.0,8.545,8.545,0.0602
11,シンエンペラー,6,差し,114.441,16,5.22,18.0,54.86,73.209,0.0,8.545,8.545,0.0602
8,タガノデュード,4,追込,114.441,17,3.0,18.0,71.2,81.806,0.0,8.545,8.545,0.0602
6,ビザンチンドリーム,3,追込,114.441,18,2.0,18.0,58.422,76.695,0.0,8.545,8.545,0.0602
16,メイショウタバル,8,逃げ,139.799,1,7.0,0.0,74.557,75.358,0.0,9.019,9.019,0.0635
12,マイネルエンペラー,6,逃げ,137.999,2,5.0,1.8,52.086,66.306,0.0,9.019,9.019,0.0635
5,クロワデュノール,3,先行,136.199,3,2.22,3.6,84.154,89.408,0.0,9.019,9.019,0.0635
2,ミュージアムマイル,1,先行,134.399,4,0.0,5.4,73.195,82.272,0.0,9.019,9.019,0.0635
17,レガレイラ,8,先行,132.599,5,7.0,7.2,68.507,79.338,0.0,9.019,9.019,0.0635
9,コスモキュランダ,5,先行,130.799,6,4.22,9.0,64.219,71.241,0.0,9.019,9.019,0.0635
4,ミクニインスパイア,2,先行,128.999,7,1.0,10.8,62.769,75.093,0.0,9.019,9.019,0.0635
7,ファミリータイム,4,先行,127.199,8,3.22,12.6,60.592,73.6,0.0,9.019,9.019,0.0635
3,シュガークン,2,先行,125.399,9,1.22,14.4,52.467,61.843,0.0,9.019,9.019,0.0635
18,ミステリーウェイ,8,先行,123.599,10,7.0,16.2,43.76,58.039,0.0,9.019,9.019,0.0635
1,ダノンデサイル,1,差し,121.799,11,0.22,18.0,79.175,85.766,0.0,9.019,9.019,0.0635
15,マイユニバース,7,差し,121.799,12,6.22,18.0,70.558,80.631,0.0,9.019,9.019,0.0635
10,ジューンテイク,5,差し,121.799,13,4.0,18.0,67.114,73.771,0.0,9.019,9.019,0.0635
13,シェイクユアハート,7,差し,121.799,14,6.22,18.0,67.357,78.592,0.0,9.019,9.019,0.0635
14,スティンガーグラス,7,差し,121.799,15,6.0,18.0,61.121,77.264,0.0,9.019,9.019,0.0635
11,シンエンペラー,6,差し,121.799,16,5.22,18.0,54.86,73.209,0.0,9.019,9.019,0.0635
8,タガノデュード,4,追込,121.799,17,3.0,18.0,71.2,81.806,0.0,9.019,9.019,0.0635
6,ビザンチンドリーム,3,追込,121.799,18,2.0,18.0,58.422,76.695,0.0,9.019,9.019,0.0635
16,メイショウタバル,8,逃げ,147.157,1,7.0,0.0,74.557,75.358,0.0,9.494,9.494,0.0669
12,マイネルエンペラー,6,逃げ,145.357,2,5.0,1.8,52.086,66.306,0.0,9.494,9.494,0.0669
5,クロワデュノール,3,先行,143.557,3,2.22,3.6,84.154,89.408,0.0,9.494,9.494,0.0669
2,ミュージアムマイル,1,先行,141.757,4,0.0,5.4,73.195,82.272,0.0,9.494,9.494,0.0669
17,レガレイラ,8,先行,139.957,5,7.0,7.2,68.507,79.338,0.0,9.494,9.494,0.0669
9,コスモキュランダ,5,先行,138.157,6,4.22,9.0,64.219,71.241,0.0,9.494,9.494,0.0669
4,ミクニインスパイア,2,先行,136.357,7,1.0,10.8,62.769,75.093,0.0,9.494,9.494,0.0669
7,ファミリータイム,4,先行,134.557,8,3.22,12.6,60.592,73.6,0.0,9.494,9.494,0.0669
3,シュガークン,2,先行,132.757,9,1.22,14.4,52.467,61.843,0.0,9.494,9.494,0.0669
18,ミステリーウェイ,8,先行,130.957,10,7.0,16.2,43.76,58.039,0.0,9.494,9.494,0.0669
1,ダノンデサイル,1,差し,129.157,11,0.22,18.0,79.175,85.766,0.0,9.494,9.494,0.0669
15,マイユニバース,7,差し,129.157,12,6.22,18.0,70.558,80.631,0.0,9.494,9.494,0.0669
10,ジューンテイク,5,差し,129.157,13,4.0,18.0,67.114,73.771,0.0,9.494,9.494,0.0669
13,シェイクユアハート,7,差し,129.157,14,6.22,18.0,67.357,78.592,0.0,9.494,9.494,0.0669
14,スティンガーグラス,7,差し,129.157,15,6.0,18.0,61.121,77.264,0.0,9.494,9.494,0.0669
11,シンエンペラー,6,差し,129.157,16,5.22,18.0,54.86,73.209,0.0,9.494,9.494,0.0669
8,タガノデュード,4,追込,129.157,17,3.0,18.0,71.2,81.806,0.0,9.494,9.494,0.0669
6,ビザンチンドリーム,3,追込,129.157,18,2.0,18.0,58.422,76.695,0.0,9.494,9.494,0.0669
16,メイショウタバル,8,逃げ,154.515,1,7.0,0.0,74.557,75.358,0.0,9.969,9.969,0.0702
12,マイネルエンペラー,6,逃げ,152.715,2,5.0,1.8,52.086,66.306,0.0,9.969,9.969,0.0702
5,クロワデュノール,3,先行,150.915,3,2.22,3.6,84.154,89.408,0.0,9.969,9.969,0.0702
2,ミュージアムマイル,1,先行,149.115,4,0.0,5.4,73.195,82.272,0.0,9.969,9.969,0.0702
17,レガレイラ,8,先行,147.315,5,7.0,7.2,68.507,79.338,0.0,9.969,9.969,0.0702
9,コスモキュランダ,5,先行,145.515,6,4.22,9.0,64.219,71.241,0.0,9.969,9.969,0.0702
4,ミクニインスパイア,2,先行,143.715,7,1.0,10.8,62.769,75.093,0.0,9.969,9.969,0.0702
7,ファミリータイム,4,先行,141.915,8,3.22,12.6,60.592,73.6,0.0,9.969,9.969,0.0702
3,シュガークン,2,先行,140.115,9,1.22,14.4,52.467,61.843,0.0,9.969,9.969,0.0702
18,ミステリーウェイ,8,先行,138.315,10,7.0,16.2,43.76,58.039,0.0,9.969,9.969,0.0702
1,ダノンデサイル,1,差し,136.515,11,0.22,18.0,79.175,85.766,0.0,9.969,9.969,0.0702
15,マイユニバース,7,差し,136.515,12,6.22,18.0,70.558,80.631,0.0,9.969,9.969,0.0702
10,ジューンテイク,5,差し,136.515,13,4.0,18.0,67.114,73.771,0.0,9.969,9.969,0.0702
13,シェイクユアハート,7,差し,136.515,14,6.22,18.0,67.357,78.592,0.0,9.969,9.969,0.0702
14,スティンガーグラス,7,差し,136.515,15,6.0,18.0,61.121,77.264,0.0,9.969,9.969,0.0702
11,シンエンペラー,6,差し,136.515,16,5.22,18.0,54.86,73.209,0.0,9.969,9.969,0.0702
8,タガノデュード,4,追込,136.515,17,3.0,18.0,71.2,81.806,0.0,9.969,9.969,0.0702
6,ビザンチンドリーム,3,追込,136.515,18,2.0,18.0,58.422,76.695,0.0,9.969,9.969,0.0702
16,メイショウタバル,8,逃げ,161.873,1,7.0,0.0,74.557,75.358,0.0,10.443,10.443,0.0736
12,マイネルエンペラー,6,逃げ,160.073,2,5.0,1.8,52.086,66.306,0.0,10.443,10.443,0.0736
5,クロワデュノール,3,先行,158.273,3,2.22,3.6,84.154,89.408,0.0,10.443,10.443,0.0736
2,ミュージアムマイル,1,先行,156.473,4,0.0,5.4,73.195,82.272,0.0,10.443,10.443,0.0736
17,レガレイラ,8,先行,154.673,5,7.0,7.2,68.507,79.338,0.0,10.443,10.443,0.0736
9,コスモキュランダ,5,先行,152.873,6,4.22,9.0,64.219,71.241,0.0,10.443,10.443,0.0736
4,ミクニインスパイア,2,先行,151.073,7,1.0,10.8,62.769,75.093,0.0,10.443,10.443,0.0736
7,ファミリータイム,4,先行,149.273,8,3.22,12.6,60.592,73.6,0.0,10.443,10.443,0.0736
3,シュガークン,2,先行,147.473,9,1.22,14.4,52.467,61.843,0.0,10.443,10.443,0.0736
18,ミステリーウェイ,8,先行,145.673,10,7.0,16.2,43.76,58.039,0.0,10.443,10.443,0.0736
1,ダノンデサイル,1,差し,143.873,11,0.22,18.0,79.175,85.766,0.0,10.443,10.443,0.0736
15,マイユニバース,7,差し,143.873,12,6.22,18.0,70.558,80.631,0.0,10.443,10.443,0.0736
10,ジューンテイク,5,差し,143.873,13,4.0,18.0,67.114,73.771,0.0,10.443,10.443,0.0736
13,シェイクユアハート,7,差し,143.873,14,6.22,18.0,67.357,78.592,0.0,10.443,10.443,0.0736
14,スティンガーグラス,7,差し,143.873,15,6.0,18.0,61.121,77.264,0.0,10.443,10.443,0.0736
11,シンエンペラー,6,差し,143.873,16,5.22,18.0,54.86,73.209,0.0,10.443,10.443,0.0736
8,タガノデュード,4,追込,143.873,17,3.0,18.0,71.2,81.806,0.0,10.443,10.443,0.0736
6,ビザンチンドリーム,3,追込,143.873,18,2.0,18.0,58.422,76.695,0.0,10.443,10.443,0.0736
16,メイショウタバル,8,逃げ,169.231,1,7.0,0.0,74.557,75.358,0.0,10.918,10.918,0.0769
12,マイネルエンペラー,6,逃げ,167.431,2,5.0,1.8,52.086,66.306,0.0,10.918,10.918,0.0769
5,クロワデュノール,3,先行,165.631,3,2.22,3.6,84.154,89.408,0.0,10.918,10.918,0.0769
2,ミュージアムマイル,1,先行,163.831,4,0.0,5.4,73.195,82.272,0.0,10.918,10.918,0.0769
17,レガレイラ,8,先行,162.031,5,7.0,7.2,68.507,79.338,0.0,10.918,10.918,0.0769
9,コスモキュランダ,5,先行,160.231,6,4.22,9.0,64.219,71.241,0.0,10.918,10.918,0.0769
4,ミクニインスパイア,2,先行,158.431,7,1.0,10.8,62.769,75.093,0.0,10.918,10.918,0.0769
7,ファミリータイム,4,先行,156.631,8,3.22,12.6,60.592,73.6,0.0,10.918,10.918,0.0769
3,シュガークン,2,先行,154.831,9,1.22,14.4,52.467,61.843,0.0,10.918,10.918,0.0769
18,ミステリーウェイ,8,先行,153.031,10,7.0,16.2,43.76,58.039,0.0,10.918,10.918,0.0769
1,ダノンデサイル,1,差し,151.231,11,0.22,18.0,79.175,85.766,0.0,10.918,10.918,0.0769
15,マイユニバース,7,差し,151.231,12,6.22,18.0,70.558,80.631,0.0,10.918,10.918,0.0769
10,ジューンテイク,5,差し,151.231,13,4.0,18.0,67.114,73.771,0.0,10.918,10.918,0.0769
13,シェイクユアハート,7,差し,151.231,14,6.22,18.0,67.357,78.592,0.0,10.918,10.918,0.0769
14,スティンガーグラス,7,差し,151.231,15,6.0,18.0,61.121,77.264,0.0,10.918,10.918,0.0769
11,シンエンペラー,6,差し,151.231,16,5.22,18.0,54.86,73.209,0.0,10.918,10.918,0.0769
8,タガノデュード,4,追込,151.231,17,3.0,18.0,71.2,81.806,0.0,10.918,10.918,0.0769
6,ビザンチンドリーム,3,追込,151.231,18,2.0,18.0,58.422,76.695,0.0,10.918,10.918,0.0769
16,メイショウタバル,8,逃げ,176.589,1,7.0,0.0,74.557,75.358,0.0,11.393,11.393,0.0803
12,マイネルエンペラー,6,逃げ,174.789,2,5.0,1.8,52.086,66.306,0.0,11.393,11.393,0.0803
5,クロワデュノール,3,先行,172.989,3,2.22,3.6,84.154,89.408,0.0,11.393,11.393,0.0803
2,ミュージアムマイル,1,先行,171.189,4,0.0,5.4,73.195,82.272,0.0,11.393,11.393,0.0803
17,レガレイラ,8,先行,169.389,5,7.0,7.2,68.507,79.338,0.0,11.393,11.393,0.0803
9,コスモキュランダ,5,先行,167.589,6,4.22,9.0,64.219,71.241,0.0,11.393,11.393,0.0803
4,ミクニインスパイア,2,先行,165.789,7,1.0,10.8,62.769,75.093,0.0,11.393,11.393,0.0803
7,ファミリータイム,4,先行,163.989,8,3.22,12.6,60.592,73.6,0.0,11.393,11.393,0.0803
3,シュガークン,2,先行,162.189,9,1.22,14.4,52.467,61.843,0.0,11.393,11.393,0.0803
18,ミステリーウェイ,8,先行,160.389,10,7.0,16.2,43.76,58.039,0.0,11.393,11.393,0.0803
1,ダノンデサイル,1,差し,158.589,11,0.22,18.0,79.175,85.766,0.0,11.393,11.393,0.0803
15,マイユニバース,7,差し,158.589,12,6.22,18.0,70.558,80.631,0.0,11.393,11.393,0.0803
10,ジューンテイク,5,差し,158.589,13,4.0,18.0,67.114,73.771,0.0,11.393,11.393,0.0803
13,シェイクユアハート,7,差し,158.589,14,6.22,18.0,67.357,78.592,0.0,11.393,11.393,0.0803
14,スティンガーグラス,7,差し,158.589,15,6.0,18.0,61.121,77.264,0.0,11.393,11.393,0.0803
11,シンエンペラー,6,差し,158.589,16,5.22,18.0,54.86,73.209,0.0,11.393,11.393,0.0803
8,タガノデュード,4,追込,158.589,17,3.0,18.0,71.2,81.806,0.0,11.393,11.393,0.0803
6,ビザンチンドリーム,3,追込,158.589,18,2.0,18.0,58.422,76.695,0.0,11.393,11.393,0.0803
16,メイショウタバル,8,逃げ,183.946,1,7.0,0.0,74.557,75.358,0.0,11.868,11.868,0.0836
12,マイネルエンペラー,6,逃げ,182.146,2,5.0,1.8,52.086,66.306,0.0,11.868,11.868,0.0836
5,クロワデュノール,3,先行,180.346,3,2.22,3.6,84.154,89.408,0.0,11.868,11.868,0.0836
2,ミュージアムマイル,1,先行,178.546,4,0.0,5.4,73.195,82.272,0.0,11.868,11.868,0.0836
17,レガレイラ,8,先行,176.746,5,7.0,7.2,68.507,79.338,0.0,11.868,11.868,0.0836
9,コスモキュランダ,5,先行,174.946,6,4.22,9.0,64.219,71.241,0.0,11.868,11.868,0.0836
4,ミクニインスパイア,2,先行,173.146,7,1.0,10.8,62.769,75.093,0.0,11.868,11.868,0.0836
7,ファミリータイム,4,先行,171.346,8,3.22,12.6,60.592,73.6,0.0,11.868,11.868,0.0836
3,シュガークン,2,先行,169.546,9,1.22,14.4,52.467,61.843,0.0,11.868,11.868,0.0836
18,ミステリーウェイ,8,先行,167.746,10,7.0,16.2,43.76,58.039,0.0,11.868,11.868,0.0836
1,ダノンデサイル,1,差し,165.946,11,0.22,18.0,79.175,85.766,0.0,11.868,11.868,0.0836
15,マイユニバース,7,差し,165.946,12,6.22,18.0,70.558,80.631,0.0,11.868,11.868,0.0836
10,ジューンテイク,5,差し,165.946,13,4.0,18.0,67.114,73.771,0.0,11.868,11.868,0.0836
13,シェイクユアハート,7,差し,165.946,14,6.22,18.0,67.357,78.592,0.0,11.868,11.868,0.0836
14,スティンガーグラス,7,差し,165.946,15,6.0,18.0,61.121,77.264,0.0,11.868,11.868,0.0836
11,シンエンペラー,6,差し,165.946,16,5.22,18.0,54.86,73.209,0.0,11.868,11.868,0.0836
8,タガノデュード,4,追込,165.946,17,3.0,18.0,71.2,81.806,0.0,11.868,11.868,0.0836
6,ビザンチンドリーム,3,追込,165.946,18,2.0,18.0,58.422,76.695,0.0,11.868,11.868,0.0836
16,メイショウタバル,8,逃げ,191.304,1,7.0,0.0,74.557,75.358,0.0,12.342,12.342,0.087
12,マイネルエンペラー,6,逃げ,189.504,2,5.0,1.8,52.086,66.306,0.0,12.342,12.342,0.087
5,クロワデュノール,3,先行,187.704,3,2.22,3.6,84.154,89.408,0.0,12.342,12.342,0.087
2,ミュージアムマイル,1,先行,185.904,4,0.0,5.4,73.195,82.272,0.0,12.342,12.342,0.087
17,レガレイラ,8,先行,184.104,5,7.0,7.2,68.507,79.338,0.0,12.342,12.342,0.087
9,コスモキュランダ,5,先行,182.304,6,4.22,9.0,64.219,71.241,0.0,12.342,12.342,0.087
4,ミクニインスパイア,2,先行,180.504,7,1.0,10.8,62.769,75.093,0.0,12.342,12.342,0.087
7,ファミリータイム,4,先行,178.704,8,3.22,12.6,60.592,73.6,0.0,12.342,12.342,0.087
3,シュガークン,2,先行,176.904,9,1.22,14.4,52.467,61.843,0.0,12.342,12.342,0.087
18,ミステリーウェイ,8,先行,175.104,10,7.0,16.2,43.76,58.039,0.0,12.342,12.342,0.087
1,ダノンデサイル,1,差し,173.304,11,0.22,18.0,79.175,85.766,0.0,12.342,12.342,0.087
15,マイユニバース,7,差し,173.304,12,6.22,18.0,70.558,80.631,0.0,12.342,12.342,0.087
10,ジューンテイク,5,差し,173.304,13,4.0,18.0,67.114,73.771,0.0,12.342,12.342,0.087
13,シェイクユアハート,7,差し,173.304,14,6.22,18.0,67.357,78.592,0.0,12.342,12.342,0.087
14,スティンガーグラス,7,差し,173.304,15,6.0,18.0,61.121,77.264,0.0,12.342,12.342,0.087
11,シンエンペラー,6,差し,173.304,16,5.22,18.0,54.86,73.209,0.0,12.342,12.342,0.087
8,タガノデュード,4,追込,173.304,17,3.0,18.0,71.2,81.806,0.0,12.342,12.342,0.087
6,ビザンチンドリーム,3,追込,173.304,18,2.0,18.0,58.422,76.695,0.0,12.342,12.342,0.087
16,メイショウタバル,8,逃げ,198.662,1,7.0,0.0,74.557,75.358,0.0,12.817,12.817,0.0903
12,マイネルエンペラー,6,逃げ,196.862,2,5.0,1.8,52.086,66.306,0.0,12.817,12.817,0.0903
5,クロワデュノール,3,先行,195.062,3,2.22,3.6,84.154,89.408,0.0,12.817,12.817,0.0903
2,ミュージアムマイル,1,先行,193.262,4,0.0,5.4,73.195,82.272,0.0,12.817,12.817,0.0903
17,レガレイラ,8,先行,191.462,5,7.0,7.2,68.507,79.338,0.0,12.817,12.817,0.0903
9,コスモキュランダ,5,先行,189.662,6,4.22,9.0,64.219,71.241,0.0,12.817,12.817,0.0903
4,ミクニインスパイア,2,先行,187.862,7,1.0,10.8,62.769,75.093,0.0,12.817,12.817,0.0903
