horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,tie_breaker,ability_factor,time,elapsed_time,progress
4,ミクニインスパイア,2,先行,553.991,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,36.552,36.552,0.2575
7,ファミリータイム,4,先行,553.276,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,36.552,36.552,0.2575
3,シュガークン,2,先行,551.694,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,36.552,36.552,0.2575
18,ミステリーウェイ,8,先行,549.857,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,36.552,36.552,0.2575
1,ダノンデサイル,1,差し,536.712,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,36.552,36.552,0.2575
15,マイユニバース,7,差し,533.552,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,36.552,36.552,0.2575
10,ジューンテイク,5,差し,529.786,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,36.552,36.552,0.2575
13,シェイクユアハート,7,差し,527.947,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,36.552,36.552,0.2575
14,スティンガーグラス,7,差し,527.168,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,36.552,36.552,0.2575
11,シンエンペラー,6,差し,524.195,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,36.552,36.552,0.2575
8,タガノデュード,4,追込,514.425,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,36.552,36.552,0.2575
6,ビザンチンドリーム,3,追込,498.815,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,36.552,36.552,0.2575
16,メイショウタバル,8,逃げ,573.913,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,37.027,37.027,0.2609
12,マイネルエンペラー,6,逃げ,570.514,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,37.027,37.027,0.2609
5,クロワデュノール,3,先行,566.747,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,37.027,37.027,0.2609
2,ミュージアムマイル,1,先行,565.364,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,37.027,37.027,0.2609
17,レガレイラ,8,先行,563.787,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,37.027,37.027,0.2609
9,コスモキュランダ,5,先行,561.842,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,37.027,37.027,0.2609
4,ミクニインスパイア,2,先行,561.349,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,37.027,37.027,0.2609
7,ファミリータイム,4,先行,560.633,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,37.027,37.027,0.2609
3,シュガークン,2,先行,559.052,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,37.027,37.027,0.2609
18,ミステリーウェイ,8,先行,557.215,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,37.027,37.027,0.2609
1,ダノンデサイル,1,差し,544.07,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,37.027,37.027,0.2609
15,マイユニバース,7,差し,540.91,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,37.027,37.027,0.2609
10,ジューンテイク,5,差し,537.144,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,37.027,37.027,0.2609
13,シェイクユアハート,7,差し,535.305,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,37.027,37.027,0.2609
14,スティンガーグラス,7,差し,534.525,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,37.027,37.027,0.2609
11,シンエンペラー,6,差し,531.553,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,37.027,37.027,0.2609
8,タガノデュード,4,追込,521.783,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,37.027,37.027,0.2609
6,ビザンチンドリーム,3,追込,506.173,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,37.027,37.027,0.2609
16,メイショウタバル,8,逃げ,581.271,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,37.501,37.501,0.2642
12,マイネルエンペラー,6,逃げ,577.872,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,37.501,37.501,0.2642
5,クロワデュノール,3,先行,574.105,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,37.501,37.501,0.2642
2,ミュージアムマイル,1,先行,572.722,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,37.501,37.501,0.2642
17,レガレイラ,8,先行,571.144,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,37.501,37.501,0.2642
9,コスモキュランダ,5,先行,569.2,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,37.501,37.501,0.2642
4,ミクニインスパイア,2,先行,568.707,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,37.501,37.501,0.2642
7,ファミリータイム,4,先行,567.991,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,37.501,37.501,0.2642
3,シュガークン,2,先行,566.41,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,37.501,37.501,0.2642
18,ミステリーウェイ,8,先行,564.573,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,37.501,37.501,0.2642
1,ダノンデサイル,1,差し,551.428,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,37.501,37.501,0.2642
15,マイユニバース,7,差し,548.267,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,37.501,37.501,0.2642
10,ジューンテイク,5,差し,544.502,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,37.501,37.501,0.2642
13,シェイクユアハート,7,差し,542.662,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,37.501,37.501,0.2642
14,スティンガーグラス,7,差し,541.883,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,37.501,37.501,0.2642
11,シンエンペラー,6,差し,538.911,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,37.501,37.501,0.2642
8,タガノデュード,4,追込,529.141,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,37.501,37.501,0.2642
6,ビザンチンドリーム,3,追込,513.531,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,37.501,37.501,0.2642
16,メイショウタバル,8,逃げ,588.629,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,37.976,37.976,0.2676
12,マイネルエンペラー,6,逃げ,585.229,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,37.976,37.976,0.2676
5,クロワデュノール,3,先行,581.462,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,37.976,37.976,0.2676
2,ミュージアムマイル,1,先行,580.08,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,37.976,37.976,0.2676
17,レガレイラ,8,先行,578.502,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,37.976,37.976,0.2676
9,コスモキュランダ,5,先行,576.558,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,37.976,37.976,0.2676
4,ミクニインスパイア,2,先行,576.065,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,37.976,37.976,0.2676
7,ファミリータイム,4,先行,575.349,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,37.976,37.976,0.2676
3,シュガークン,2,先行,573.768,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,37.976,37.976,0.2676
18,ミステリーウェイ,8,先行,571.93,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,37.976,37.976,0.2676
1,ダノンデサイル,1,差し,558.785,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,37.976,37.976,0.2676
15,マイユニバース,7,差し,555.625,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,37.976,37.976,0.2676
10,ジューンテイク,5,差し,551.86,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,37.976,37.976,0.2676
13,シェイクユアハート,7,差し,550.02,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,37.976,37.976,0.2676
14,スティンガーグラス,7,差し,549.241,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,37.976,37.976,0.2676
11,シンエンペラー,6,差し,546.269,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,37.976,37.976,0.2676
8,タガノデュード,4,追込,536.498,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,37.976,37.976,0.2676
6,ビザンチンドリーム,3,追込,520.889,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,37.976,37.976,0.2676
16,メイショウタバル,8,逃げ,595.987,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,38.451,38.451,0.2709
12,マイネルエンペラー,6,逃げ,592.587,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,38.451,38.451,0.2709
5,クロワデュノール,3,先行,588.82,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,38.451,38.451,0.2709
2,ミュージアムマイル,1,先行,587.437,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,38.451,38.451,0.2709
17,レガレイラ,8,先行,585.86,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,38.451,38.451,0.2709
9,コスモキュランダ,5,先行,583.916,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,38.451,38.451,0.2709
4,ミクニインスパイア,2,先行,583.423,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,38.451,38.451,0.2709
7,ファミリータイム,4,先行,582.707,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,38.451,38.451,0.2709
3,シュガークン,2,先行,581.126,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,38.451,38.451,0.2709
18,ミステリーウェイ,8,先行,579.288,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,38.451,38.451,0.2709
1,ダノンデサイル,1,差し,566.143,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,38.451,38.451,0.2709
15,マイユニバース,7,差し,562.983,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,38.451,38.451,0.2709
10,ジューンテイク,5,差し,559.217,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,38.451,38.451,0.2709
13,シェイクユアハート,7,差し,557.378,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,38.451,38.451,0.2709
14,スティンガーグラス,7,差し,556.599,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,38.451,38.451,0.2709
11,シンエンペラー,6,差し,553.627,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,38.451,38.451,0.2709
8,タガノデュード,4,追込,543.856,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,38.451,38.451,0.2709
6,ビザンチンドリーム,3,追込,528.247,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,38.451,38.451,0.2709
16,メイショウタバル,8,逃げ,603.344,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,38.925,38.925,0.2742
12,マイネルエンペラー,6,逃げ,599.945,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,38.925,38.925,0.2742
5,クロワデュノール,3,先行,596.178,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,38.925,38.925,0.2742
2,ミュージアムマイル,1,先行,594.795,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,38.925,38.925,0.2742
17,レガレイラ,8,先行,593.218,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,38.925,38.925,0.2742
9,コスモキュランダ,5,先行,591.273,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,38.925,38.925,0.2742
4,ミクニインスパイア,2,先行,590.781,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,38.925,38.925,0.2742
7,ファミリータイム,4,先行,590.065,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,38.925,38.925,0.2742
3,シュガークン,2,先行,588.484,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,38.925,38.925,0.2742
18,ミステリーウェイ,8,先行,586.646,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,38.925,38.925,0.2742
1,ダノンデサイル,1,差し,573.501,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,38.925,38.925,0.2742
15,マイユニバース,7,差し,570.341,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,38.925,38.925,0.2742
10,ジューンテイク,5,差し,566.575,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,38.925,38.925,0.2742
13,シェイクユアハート,7,差し,564.736,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,38.925,38.925,0.2742
14,スティンガーグラス,7,差し,563.957,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,38.925,38.925,0.2742
11,シンエンペラー,6,差し,560.985,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,38.925,38.925,0.2742
8,タガノデュード,4,追込,551.214,17,3.0,52.13,71.2,81.806,88.626,89.88,0.684,0.725,0.0,0.0,0.0,0.22,0.0,38.925,38.925,0.2742
6,ビザンチンドリーム,3,追込,535.605,18,2.0,67.74,58.422,76.695,85.182,88.356,0.388,0.603,0.0,0.0,0.0,0.338,0.0,38.925,38.925,0.2742
16,メイショウタバル,8,逃げ,610.702,1,7.0,0.0,74.557,75.358,74.809,68.679,-0.504,-0.975,0.0,0.0,0.0,0.227,0.0,39.4,39.4,0.2776
12,マイネルエンペラー,6,逃げ,607.303,2,5.0,3.399,52.086,66.306,69.937,70.065,-0.922,-0.864,0.0,0.0,0.0,0.09,0.0,39.4,39.4,0.2776
5,クロワデュノール,3,先行,603.536,3,2.22,7.166,84.154,89.408,93.784,92.129,1.0,0.906,0.0,0.0,0.0,-0.074,0.0,39.4,39.4,0.2776
2,ミュージアムマイル,1,先行,602.153,4,0.0,8.549,73.195,82.272,88.292,89.686,0.655,0.71,0.0,0.0,0.0,0.579,0.0,39.4,39.4,0.2776
17,レガレイラ,8,先行,600.576,5,7.0,10.127,68.507,79.338,86.312,88.703,0.485,0.631,0.0,0.0,0.0,0.713,0.0,39.4,39.4,0.2776
9,コスモキュランダ,5,先行,598.631,6,4.22,12.071,64.219,71.241,72.936,69.798,-0.665,-0.886,0.0,0.0,0.0,-0.541,0.0,39.4,39.4,0.2776
4,ミクニインスパイア,2,先行,598.138,7,1.0,12.564,62.769,75.093,80.598,81.531,-0.006,0.056,0.0,0.0,0.0,0.142,0.0,39.4,39.4,0.2776
7,ファミリータイム,4,先行,597.423,8,3.22,13.28,60.592,73.6,79.145,79.588,-0.131,-0.1,0.0,0.0,0.0,-0.623,0.0,39.4,39.4,0.2776
3,シュガークン,2,先行,595.842,9,1.22,14.861,52.467,61.843,62.755,59.629,-1.0,-1.25,0.0,0.0,0.0,-0.669,0.0,39.4,39.4,0.2776
18,ミステリーウェイ,8,先行,594.004,10,7.0,16.698,43.76,58.039,58.955,56.534,-1.0,-1.25,0.0,0.0,0.0,-0.375,0.0,39.4,39.4,0.2776
1,ダノンデサイル,1,差し,580.859,11,0.22,29.843,79.175,85.766,91.14,90.782,0.9,0.798,0.0,0.0,0.0,-0.57,0.0,39.4,39.4,0.2776
15,マイユニバース,7,差し,577.699,12,6.22,33.003,70.558,80.631,87.338,88.656,0.573,0.627,0.0,0.0,0.0,-0.769,0.0,39.4,39.4,0.2776
10,ジューンテイク,5,差し,573.933,13,4.0,36.769,67.114,73.771,79.136,80.181,-0.132,-0.053,0.0,0.0,0.0,0.361,0.0,39.4,39.4,0.2776
13,シェイクユアハート,7,差し,572.094,14,6.22,38.608,67.357,78.592,85.989,87.365,0.457,0.524,0.0,0.0,0.0,-0.56,0.0,39.4,39.4,0.2776
14,スティンガーグラス,7,差し,571.315,15,6.0,39.388,61.121,77.264,85.596,88.751,0.424,0.635,0.0,0.0,0.0,-0.042,0.0,39.4,39.4,0.2776
11,シンエンペラー,6,差し,568.342,16,5.22,42.36,54.86,73.209,81.503,84.782,0.072,0.316,0.0,0.0,0.0,-0.07,0.0,39.4,39.4,0.2776
