horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,time,elapsed_time,progress
15,マイユニバース,7,差し,350.85,12,6.22,31.759,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,24.684,24.684,0.1739
10,ジューンテイク,5,差し,346.978,13,4.0,35.631,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,24.684,24.684,0.1739
13,シェイクユアハート,7,差し,343.992,14,6.22,38.617,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,24.684,24.684,0.1739
14,スティンガーグラス,7,差し,343.235,15,6.0,39.374,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,24.684,24.684,0.1739
11,シンエンペラー,6,差し,342.269,16,5.22,40.34,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,24.684,24.684,0.1739
8,タガノデュード,4,追込,330.185,17,3.0,52.424,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,24.684,24.684,0.1739
6,ビザンチンドリーム,3,追込,316.752,18,2.0,65.856,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,24.684,24.684,0.1739
16,メイショウタバル,8,逃げ,389.967,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,25.159,25.159,0.1773
12,マイネルエンペラー,6,逃げ,385.065,2,5.0,4.902,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,25.159,25.159,0.1773
5,クロワデュノール,3,先行,381.09,3,2.22,8.876,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,25.159,25.159,0.1773
9,コスモキュランダ,5,先行,378.148,4,4.22,11.818,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,25.159,25.159,0.1773
2,ミュージアムマイル,1,先行,377.788,5,0.0,12.178,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,25.159,25.159,0.1773
7,ファミリータイム,4,先行,376.236,6,3.22,13.731,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,25.159,25.159,0.1773
4,ミクニインスパイア,2,先行,375.886,7,1.0,14.081,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,25.159,25.159,0.1773
3,シュガークン,2,先行,375.536,8,1.22,14.431,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,25.159,25.159,0.1773
17,レガレイラ,8,先行,375.186,9,7.0,14.781,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,25.159,25.159,0.1773
18,ミステリーウェイ,8,先行,373.767,10,7.0,16.2,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,25.159,25.159,0.1773
1,ダノンデサイル,1,差し,359.615,11,0.22,30.351,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,25.159,25.159,0.1773
15,マイユニバース,7,差し,357.597,12,6.22,32.369,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,25.159,25.159,0.1773
10,ジューンテイク,5,差し,353.65,13,4.0,36.316,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,25.159,25.159,0.1773
13,シェイクユアハート,7,差し,350.607,14,6.22,39.359,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,25.159,25.159,0.1773
14,スティンガーグラス,7,差し,349.835,15,6.0,40.131,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,25.159,25.159,0.1773
11,シンエンペラー,6,差し,348.851,16,5.22,41.116,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,25.159,25.159,0.1773
8,タガノデュード,4,追込,336.535,17,3.0,53.432,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,25.159,25.159,0.1773
6,ビザンチンドリーム,3,追込,322.844,18,2.0,67.123,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,25.159,25.159,0.1773
16,メイショウタバル,8,逃げ,397.324,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,25.634,25.634,0.1806
12,マイネルエンペラー,6,逃げ,392.33,2,5.0,4.994,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,25.634,25.634,0.1806
5,クロワデュノール,3,先行,388.281,3,2.22,9.044,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,25.634,25.634,0.1806
9,コスモキュランダ,5,先行,385.283,4,4.22,12.041,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,25.634,25.634,0.1806
2,ミュージアムマイル,1,先行,384.916,5,0.0,12.408,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,25.634,25.634,0.1806
7,ファミリータイム,4,先行,383.334,6,3.22,13.99,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,25.634,25.634,0.1806
4,ミクニインスパイア,2,先行,382.984,7,1.0,14.34,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,25.634,25.634,0.1806
3,シュガークン,2,先行,382.634,8,1.22,14.69,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,25.634,25.634,0.1806
17,レガレイラ,8,先行,382.284,9,7.0,15.04,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,25.634,25.634,0.1806
18,ミステリーウェイ,8,先行,380.819,10,7.0,16.505,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,25.634,25.634,0.1806
1,ダノンデサイル,1,差し,366.4,11,0.22,30.924,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,25.634,25.634,0.1806
15,マイユニバース,7,差し,364.344,12,6.22,32.98,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,25.634,25.634,0.1806
10,ジューンテイク,5,差し,360.323,13,4.0,37.001,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,25.634,25.634,0.1806
13,シェイクユアハート,7,差し,357.223,14,6.22,40.102,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,25.634,25.634,0.1806
14,スティンガーグラス,7,差し,356.436,15,6.0,40.888,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,25.634,25.634,0.1806
11,シンエンペラー,6,差し,355.433,16,5.22,41.891,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,25.634,25.634,0.1806
8,タガノデュード,4,追込,342.884,17,3.0,54.44,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,25.634,25.634,0.1806
6,ビザンチンドリーム,3,追込,328.935,18,2.0,68.389,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,25.634,25.634,0.1806
16,メイショウタバル,8,逃げ,404.682,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,26.109,26.109,0.1839
12,マイネルエンペラー,6,逃げ,399.595,2,5.0,5.087,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,26.109,26.109,0.1839
5,クロワデュノール,3,先行,395.471,3,2.22,9.211,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,26.109,26.109,0.1839
9,コスモキュランダ,5,先行,392.418,4,4.22,12.264,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,26.109,26.109,0.1839
2,ミュージアムマイル,1,先行,392.044,5,0.0,12.638,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,26.109,26.109,0.1839
7,ファミリータイム,4,先行,390.433,6,3.22,14.249,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,26.109,26.109,0.1839
4,ミクニインスパイア,2,先行,390.083,7,1.0,14.599,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,26.109,26.109,0.1839
3,シュガークン,2,先行,389.733,8,1.22,14.949,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,26.109,26.109,0.1839
17,レガレイラ,8,先行,389.383,9,7.0,15.299,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,26.109,26.109,0.1839
18,ミステリーウェイ,8,先行,387.871,10,7.0,16.811,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,26.109,26.109,0.1839
1,ダノンデサイル,1,差し,373.186,11,0.22,31.497,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,26.109,26.109,0.1839
15,マイユニバース,7,差し,371.091,12,6.22,33.591,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,26.109,26.109,0.1839
10,ジューンテイク,5,差し,366.996,13,4.0,37.686,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,26.109,26.109,0.1839
13,シェイクユアハート,7,差し,363.838,14,6.22,40.844,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,26.109,26.109,0.1839
14,スティンガーグラス,7,差し,363.037,15,6.0,41.646,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,26.109,26.109,0.1839
11,シンエンペラー,6,差し,362.015,16,5.22,42.667,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,26.109,26.109,0.1839
8,タガノデュード,4,追込,349.234,17,3.0,55.448,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,26.109,26.109,0.1839
6,ビザンチンドリーム,3,追込,335.027,18,2.0,69.656,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,26.109,26.109,0.1839
16,メイショウタバル,8,逃げ,412.04,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,26.583,26.583,0.1873
12,マイネルエンペラー,6,逃げ,406.861,2,5.0,5.179,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,26.583,26.583,0.1873
5,クロワデュノール,3,先行,402.662,3,2.22,9.379,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,26.583,26.583,0.1873
9,コスモキュランダ,5,先行,399.553,4,4.22,12.487,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,26.583,26.583,0.1873
2,ミュージアムマイル,1,先行,399.172,5,0.0,12.868,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,26.583,26.583,0.1873
7,ファミリータイム,4,先行,397.532,6,3.22,14.508,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,26.583,26.583,0.1873
4,ミクニインスパイア,2,先行,397.182,7,1.0,14.858,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,26.583,26.583,0.1873
3,シュガークン,2,先行,396.832,8,1.22,15.208,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,26.583,26.583,0.1873
17,レガレイラ,8,先行,396.482,9,7.0,15.558,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,26.583,26.583,0.1873
18,ミステリーウェイ,8,先行,394.924,10,7.0,17.116,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,26.583,26.583,0.1873
1,ダノンデサイル,1,差し,379.971,11,0.22,32.069,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,26.583,26.583,0.1873
15,マイユニバース,7,差し,377.839,12,6.22,34.202,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,26.583,26.583,0.1873
10,ジューンテイク,5,差し,373.668,13,4.0,38.372,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,26.583,26.583,0.1873
13,シェイクユアハート,7,差し,370.453,14,6.22,41.587,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,26.583,26.583,0.1873
14,スティンガーグラス,7,差し,369.637,15,6.0,42.403,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,26.583,26.583,0.1873
11,シンエンペラー,6,差し,368.597,16,5.22,43.443,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,26.583,26.583,0.1873
8,タガノデュード,4,追込,355.584,17,3.0,56.456,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,26.583,26.583,0.1873
6,ビザンチンドリーム,3,追込,341.118,18,2.0,70.922,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,26.583,26.583,0.1873
16,メイショウタバル,8,逃げ,419.398,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,27.058,27.058,0.1906
12,マイネルエンペラー,6,逃げ,414.126,2,5.0,5.272,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,27.058,27.058,0.1906
5,クロワデュノール,3,先行,409.852,3,2.22,9.546,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,27.058,27.058,0.1906
9,コスモキュランダ,5,先行,406.688,4,4.22,12.71,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,27.058,27.058,0.1906
2,ミュージアムマイル,1,先行,406.301,5,0.0,13.097,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,27.058,27.058,0.1906
7,ファミリータイム,4,先行,404.631,6,3.22,14.767,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,27.058,27.058,0.1906
4,ミクニインスパイア,2,先行,404.281,7,1.0,15.117,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,27.058,27.058,0.1906
3,シュガークン,2,先行,403.931,8,1.22,15.467,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,27.058,27.058,0.1906
17,レガレイラ,8,先行,403.581,9,7.0,15.817,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,27.058,27.058,0.1906
18,ミステリーウェイ,8,先行,401.976,10,7.0,17.422,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,27.058,27.058,0.1906
1,ダノンデサイル,1,差し,386.756,11,0.22,32.642,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,27.058,27.058,0.1906
15,マイユニバース,7,差し,384.586,12,6.22,34.812,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,27.058,27.058,0.1906
10,ジューンテイク,5,差し,380.341,13,4.0,39.057,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,27.058,27.058,0.1906
13,シェイクユアハート,7,差し,377.068,14,6.22,42.33,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,27.058,27.058,0.1906
14,スティンガーグラス,7,差し,376.238,15,6.0,43.16,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,27.058,27.058,0.1906
11,シンエンペラー,6,差し,375.179,16,5.22,44.219,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,27.058,27.058,0.1906
8,タガノデュード,4,追込,361.933,17,3.0,57.465,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,27.058,27.058,0.1906
6,ビザンチンドリーム,3,追込,347.209,18,2.0,72.189,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,27.058,27.058,0.1906
16,メイショウタバル,8,逃げ,426.756,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,27.533,27.533,0.194
12,マイネルエンペラー,6,逃げ,421.391,2,5.0,5.364,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,27.533,27.533,0.194
5,クロワデュノール,3,先行,417.042,3,2.22,9.714,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,27.533,27.533,0.194
9,コスモキュランダ,5,先行,413.823,4,4.22,12.933,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,27.533,27.533,0.194
2,ミュージアムマイル,1,先行,413.429,5,0.0,13.327,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,27.533,27.533,0.194
7,ファミリータイム,4,先行,411.73,6,3.22,15.026,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,27.533,27.533,0.194
4,ミクニインスパイア,2,先行,411.38,7,1.0,15.376,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,27.533,27.533,0.194
3,シュガークン,2,先行,411.03,8,1.22,15.726,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,27.533,27.533,0.194
17,レガレイラ,8,先行,410.68,9,7.0,16.076,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,27.533,27.533,0.194
18,ミステリーウェイ,8,先行,409.028,10,7.0,17.728,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,27.533,27.533,0.194
1,ダノンデサイル,1,差し,393.541,11,0.22,33.215,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,27.533,27.533,0.194
15,マイユニバース,7,差し,391.333,12,6.22,35.423,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,27.533,27.533,0.194
10,ジューンテイク,5,差し,387.014,13,4.0,39.742,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,27.533,27.533,0.194
13,シェイクユアハート,7,差し,383.684,14,6.22,43.072,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,27.533,27.533,0.194
14,スティンガーグラス,7,差し,382.839,15,6.0,43.917,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,27.533,27.533,0.194
11,シンエンペラー,6,差し,381.761,16,5.22,44.994,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,27.533,27.533,0.194
8,タガノデュード,4,追込,368.283,17,3.0,58.473,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,27.533,27.533,0.194
6,ビザンチンドリーム,3,追込,353.301,18,2.0,73.455,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,27.533,27.533,0.194
16,メイショウタバル,8,逃げ,434.114,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,28.007,28.007,0.1973
12,マイネルエンペラー,6,逃げ,428.657,2,5.0,5.457,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,28.007,28.007,0.1973
5,クロワデュノール,3,先行,424.233,3,2.22,9.881,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,28.007,28.007,0.1973
9,コスモキュランダ,5,先行,420.958,4,4.22,13.156,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,28.007,28.007,0.1973
